Var1,Var2
739021.15625,1
739021.159722222,1
739021.163194444,1
739021.166666667,1
739021.170138889,1
739021.173611111,1
739021.177083333,1
739021.180555556,1
739021.184027778,1
739021.1875,1
739021.190972222,1
739021.194444444,1
739021.197916667,1
739021.201388889,1
739021.204861111,1
739021.208333333,1
739021.211805556,1
739021.215277778,1
739021.21875,1
739021.222222222,1
739021.225694444,1
739021.229166667,1
739021.232638889,1
739021.236111111,1
739021.239583333,1
739021.243055556,2
739021.246527778,2
739021.25,2
739021.253472222,2
739021.256944444,2
739021.260416667,2
739021.263888889,2
739021.267361111,2
739021.270833333,2
739021.274305556,2
739021.277777778,2
739021.28125,2
739021.284722222,2
739021.288194444,3
739021.291666667,1
739021.295138889,2
739021.298611111,3
739021.302083333,3
739021.305555556,2
739021.309027778,1
739021.3125,3
739021.315972222,3
739021.319444444,3
739021.322916667,3
739021.326388889,1
739021.329861111,3
739021.333333333,1
739021.336805556,3
739021.340277778,3
739021.34375,3
739021.347222222,3
739021.350694444,1
739021.354166667,1
739021.357638889,1
739021.361111111,1
739021.364583333,1
739021.368055556,1
739021.371527778,3
739021.375,1
739021.378472222,1
739021.381944444,1
739021.385416667,3
739021.388888889,1
739021.392361111,1
739021.395833333,3
739021.399305556,1
739021.402777778,1
739021.40625,1
739021.409722222,1
739021.413194444,3
739021.416666667,3
739021.420138889,3
739021.423611111,3
739021.427083333,1
739021.430555556,1
739021.434027778,1
739021.4375,1
739021.440972222,1
739021.444444444,1
739021.447916667,1
739021.451388889,1
739021.454861111,1
739021.458333333,1
739021.461805556,3
739021.465277778,1
739021.46875,1
739021.472222222,3
739021.475694444,1
739021.479166667,1
739021.482638889,1
739021.486111111,1
739021.489583333,1
739021.493055556,1
739021.496527778,1
739021.5,1
739021.503472222,1
739021.506944444,1
739021.510416667,1
739021.513888889,1
739021.517361111,1
739021.520833333,1
739021.524305556,1
739021.527777778,1
739021.53125,1
739021.534722222,1
739021.538194444,1
739021.541666667,1
739021.545138889,1
739021.548611111,1
739021.552083333,1
739021.555555556,1
739021.559027778,1
739021.5625,1
739021.565972222,1
739021.569444444,3
739021.572916667,3
739021.576388889,1
739021.579861111,1
739021.583333333,1
739021.586805556,1
739021.590277778,3
739021.59375,3
739021.597222222,3
739021.600694444,3
739021.604166667,3
739021.607638889,0
739021.611111111,0
739021.614583333,0
739021.618055556,0
739021.621527778,0
739021.625,2
739021.628472222,2
739021.631944444,3
739021.635416667,2
739021.638888889,2
739021.642361111,2
739021.645833333,2
739021.649305556,2
739021.652777778,2
739021.65625,2
739021.659722222,2
739021.663194444,2
739021.666666667,2
739021.670138889,1
739021.673611111,1
739021.677083333,1
739021.680555556,1
739021.684027778,3
739021.6875,3
739021.690972222,1
739021.694444444,1
739021.697916667,1
739021.701388889,3
739021.704861111,2
739021.708333333,2
739021.711805556,2
739021.715277778,2
739021.71875,1
739021.722222222,1
739021.725694444,1
739021.729166667,1
739021.732638889,1
739021.736111111,2
739021.739583333,2
739021.743055556,2
739021.746527778,2
739021.75,2
739021.753472222,2
739021.756944444,2
739021.760416667,2
739021.763888889,2
739021.767361111,2
739021.770833333,2
739021.774305556,2
739021.777777778,2
739021.78125,2
739021.784722222,2
739021.788194444,2
739021.791666667,1
739021.795138889,1
739021.798611111,3
739021.802083333,3
739021.805555556,2
739021.809027778,1
739021.8125,2
739021.815972222,2
739021.819444444,2
739021.822916667,2
739021.826388889,1
739021.829861111,1
739021.833333333,1
739021.836805556,1
739021.840277778,1
739021.84375,1
739021.847222222,1
739021.850694444,1
739021.854166667,1
739021.857638889,1
739021.861111111,1
739021.864583333,1
739021.868055556,1
739021.871527778,1
739021.875,1
739021.878472222,1
739021.881944444,2
739021.885416667,2
739021.888888889,2
739021.892361111,2
739021.895833333,1
739021.899305556,2
739021.902777778,2
739021.90625,2
739021.909722222,2
739021.913194444,2
739021.916666667,2
739021.920138889,2
739021.923611111,2
739021.927083333,2
739021.930555556,2
739021.934027778,2
739021.9375,1
739021.940972222,2
739021.944444444,2
739021.947916667,3
739021.951388889,1
739021.954861111,1
739021.958333333,1
739021.961805556,1
739021.965277778,3
739021.96875,1
739021.972222222,1
739021.975694444,1
739021.979166667,2
739021.982638889,2
739021.986111111,2
739021.989583333,2
739021.993055556,2
739021.996527778,2
739022,2
739022.003472222,2
739022.006944444,2
739022.010416667,3
739022.013888889,3
739022.017361111,2
739022.020833333,3
739022.024305556,2
739022.027777778,2
739022.03125,2
739022.034722222,2
739022.038194444,2
739022.041666667,2
739022.045138889,2
739022.048611111,2
739022.052083333,2
739022.055555556,2
739022.059027778,2
739022.0625,2
739022.065972222,2
739022.069444444,2
739022.072916667,2
739022.076388889,2
739022.079861111,2
739022.083333333,2
739022.086805556,2
739022.090277778,2
739022.09375,2
739022.097222222,2
739022.100694444,2
739022.104166667,2
739022.107638889,2
739022.111111111,2
739022.114583333,2
739022.118055556,2
739022.121527778,2
739022.125,2
739022.128472222,2
739022.131944444,2
739022.135416667,2
739022.138888889,2
739022.142361111,2
739022.145833333,2
739022.149305556,2
739022.152777778,2
739022.15625,2
739022.159722222,2
739022.163194444,2
739022.166666667,2
739022.170138889,2
739022.173611111,2
739022.177083333,2
739022.180555556,2
739022.184027778,2
739022.1875,2
739022.190972222,2
739022.194444444,2
739022.197916667,2
739022.201388889,2
739022.204861111,2
739022.208333333,2
739022.211805556,2
739022.215277778,2
739022.21875,2
739022.222222222,2
739022.225694444,2
739022.229166667,2
739022.232638889,2
739022.236111111,2
739022.239583333,2
739022.243055556,2
739022.246527778,2
739022.25,2
739022.253472222,2
739022.256944444,2
739022.260416667,2
739022.263888889,2
739022.267361111,2
739022.270833333,2
739022.274305556,2
739022.277777778,2
739022.28125,2
739022.284722222,1
739022.288194444,1
739022.291666667,1
739022.295138889,1
739022.298611111,1
739022.302083333,1
739022.305555556,1
739022.309027778,1
739022.3125,1
739022.315972222,3
739022.319444444,1
739022.322916667,1
739022.326388889,1
739022.329861111,3
739022.333333333,3
739022.336805556,3
739022.340277778,3
739022.34375,3
739022.347222222,3
739022.350694444,3
739022.354166667,3
739022.357638889,2
739022.361111111,2
739022.364583333,3
739022.368055556,2
739022.371527778,2
739022.375,2
739022.378472222,2
739022.381944444,2
739022.385416667,2
739022.388888889,2
739022.392361111,2
739022.395833333,1
739022.399305556,3
739022.402777778,1
739022.40625,3
739022.409722222,2
739022.413194444,2
739022.416666667,3
739022.420138889,3
739022.423611111,1
739022.427083333,1
739022.430555556,3
739022.434027778,3
739022.4375,3
739022.440972222,3
739022.444444444,1
739022.447916667,1
739022.451388889,1
739022.454861111,1
739022.458333333,1
739022.461805556,1
739022.465277778,1
739022.46875,1
739022.472222222,1
739022.475694444,1
739022.479166667,1
739022.482638889,1
739022.486111111,1
739022.489583333,1
739022.493055556,1
739022.496527778,1
739022.5,1
739022.503472222,1
739022.506944444,1
739022.510416667,1
739022.513888889,1
739022.517361111,1
739022.520833333,1
739022.524305556,1
739022.527777778,1
739022.53125,1
739022.534722222,1
739022.538194444,1
739022.541666667,1
739022.545138889,1
739022.548611111,1
739022.552083333,1
739022.555555556,1
739022.559027778,1
739022.5625,1
739022.565972222,1
739022.569444444,1
739022.572916667,1
739022.576388889,2
739022.579861111,1
739022.583333333,1
739022.586805556,1
739022.590277778,1
739022.59375,1
739022.597222222,1
739022.600694444,1
739022.604166667,1
739022.607638889,1
739022.611111111,1
739022.614583333,1
739022.618055556,1
739022.621527778,1
739022.625,1
739022.628472222,1
739022.631944444,1
739022.635416667,1
739022.638888889,1
739022.642361111,1
739022.645833333,1
739022.649305556,1
739022.652777778,1
739022.65625,1
739022.659722222,1
739022.663194444,1
739022.666666667,1
739022.670138889,1
739022.673611111,1
739022.677083333,1
739022.680555556,1
739022.684027778,1
739022.6875,1
739022.690972222,1
739022.694444444,1
739022.697916667,1
739022.701388889,1
739022.704861111,1
739022.708333333,1
739022.711805556,1
739022.715277778,1
739022.71875,1
739022.722222222,1
739022.725694444,1
739022.729166667,1
739022.732638889,1
739022.736111111,1
739022.739583333,1
739022.743055556,1
739022.746527778,1
739022.75,1
739022.753472222,1
739022.756944444,1
739022.760416667,1
739022.763888889,1
739022.767361111,1
739022.770833333,1
739022.774305556,1
739022.777777778,1
739022.78125,1
739022.784722222,1
739022.788194444,1
739022.791666667,1
739022.795138889,1
739022.798611111,1
739022.802083333,1
739022.805555556,1
739022.809027778,1
739022.8125,1
739022.815972222,1
739022.819444444,1
739022.822916667,1
739022.826388889,1
739022.829861111,3
739022.833333333,1
739022.836805556,1
739022.840277778,1
739022.84375,1
739022.847222222,1
739022.850694444,1
739022.854166667,1
739022.857638889,1
739022.861111111,1
739022.864583333,1
739022.868055556,1
739022.871527778,1
739022.875,1
739022.878472222,1
739022.881944444,3
739022.885416667,1
739022.888888889,1
739022.892361111,3
739022.895833333,1
739022.899305556,1
739022.902777778,1
739022.90625,1
739022.909722222,1
739022.913194444,1
739022.916666667,1
739022.920138889,1
739022.923611111,1
739022.927083333,1
739022.930555556,1
739022.934027778,1
739022.9375,1
739022.940972222,1
739022.944444444,1
739022.947916667,1
739022.951388889,1
739022.954861111,1
739022.958333333,1
739022.961805556,1
739022.965277778,1
739022.96875,1
739022.972222222,1
739022.975694444,1
739022.979166667,1
739022.982638889,1
739022.986111111,1
739022.989583333,1
739022.993055556,1
739022.996527778,1
739023,1
739023.003472222,1
739023.006944444,1
739023.010416667,1
739023.013888889,1
739023.017361111,1
739023.020833333,1
739023.024305556,1
739023.027777778,1
739023.03125,1
739023.034722222,1
739023.038194444,1
739023.041666667,1
739023.045138889,1
739023.048611111,1
739023.052083333,1
739023.055555556,1
739023.059027778,3
739023.0625,1
739023.065972222,1
739023.069444444,1
739023.072916667,1
739023.076388889,1
739023.079861111,1
739023.083333333,1
739023.086805556,1
739023.090277778,1
739023.09375,1
739023.097222222,1
739023.100694444,1
739023.104166667,3
739023.107638889,1
739023.111111111,1
739023.114583333,1
739023.118055556,1
739023.121527778,1
739023.125,1
739023.128472222,1
739023.131944444,1
739023.135416667,1
739023.138888889,1
739023.142361111,1
739023.145833333,1
739023.149305556,1
739023.152777778,1
739023.15625,1
739023.159722222,1
739023.163194444,1
739023.166666667,1
739023.170138889,1
739023.173611111,1
739023.177083333,1
739023.180555556,1
739023.184027778,1
739023.1875,1
739023.190972222,1
739023.194444444,1
739023.197916667,1
739023.201388889,1
739023.204861111,1
739023.208333333,1
739023.211805556,1
739023.215277778,1
739023.21875,1
739023.222222222,3
739023.225694444,3
739023.229166667,3
739023.232638889,3
739023.236111111,3
739023.239583333,3
739023.243055556,3
739023.246527778,2
739023.25,2
739023.253472222,2
739023.256944444,1
739023.260416667,3
739023.263888889,3
739023.267361111,3
739023.270833333,3
739023.274305556,3
739023.277777778,3
739023.28125,2
739023.284722222,2
739023.288194444,2
739023.291666667,2
739023.295138889,2
739023.298611111,2
739023.302083333,2
739023.305555556,2
739023.309027778,2
739023.3125,2
739023.315972222,2
739023.319444444,2
739023.322916667,2
739023.326388889,2
739023.329861111,2
739023.333333333,2
739023.336805556,2
739023.340277778,2
739023.34375,2
739023.347222222,3
739023.350694444,1
739023.354166667,3
739023.357638889,3
739023.361111111,3
739023.364583333,3
739023.368055556,3
739023.371527778,3
739023.375,2
739023.378472222,3
739023.381944444,3
739023.385416667,1
739023.388888889,3
739023.392361111,1
739023.395833333,1
739023.399305556,1
739023.402777778,1
739023.40625,1
739023.409722222,3
739023.413194444,3
739023.416666667,3
739023.420138889,3
739023.423611111,3
739023.427083333,3
739023.430555556,3
739023.434027778,3
739023.4375,3
739023.440972222,3
739023.444444444,3
739023.447916667,1
739023.451388889,1
739023.454861111,3
739023.458333333,3
739023.461805556,3
739023.465277778,3
739023.46875,3
739023.472222222,3
739023.475694444,3
739023.479166667,3
739023.482638889,3
739023.486111111,3
739023.489583333,3
739023.493055556,3
739023.496527778,3
739023.5,1
739023.503472222,1
739023.506944444,1
739023.510416667,3
739023.513888889,3
739023.517361111,3
739023.520833333,3
739023.524305556,3
739023.527777778,3
739023.53125,1
739023.534722222,3
739023.538194444,1
739023.541666667,1
739023.545138889,3
739023.548611111,2
739023.552083333,3
739023.555555556,3
739023.559027778,2
739023.5625,2
739023.565972222,3
739023.569444444,3
739023.572916667,3
739023.576388889,2
739023.579861111,2
739023.583333333,2
739023.586805556,2
739023.590277778,2
739023.59375,2
739023.597222222,2
739023.600694444,2
739023.604166667,2
739023.607638889,2
739023.611111111,2
739023.614583333,2
739023.618055556,2
739023.621527778,2
739023.625,2
739023.628472222,2
739023.631944444,2
739023.635416667,2
739023.638888889,2
739023.642361111,2
739023.645833333,2
739023.649305556,2
739023.652777778,2
739023.65625,2
739023.659722222,2
739023.663194444,2
739023.666666667,2
739023.670138889,2
739023.673611111,2
739023.677083333,2
739023.680555556,2
739023.684027778,2
739023.6875,2
739023.690972222,2
739023.694444444,2
739023.697916667,2
739023.701388889,2
739023.704861111,2
739023.708333333,1
739023.711805556,1
739023.715277778,2
739023.71875,2
739023.722222222,2
739023.725694444,2
739023.729166667,1
739023.732638889,2
739023.736111111,2
739023.739583333,2
739023.743055556,2
739023.746527778,3
739023.75,3
739023.753472222,3
739023.756944444,3
739023.760416667,3
739023.763888889,2
739023.767361111,3
739023.770833333,3
739023.774305556,3
739023.777777778,3
739023.78125,3
739023.784722222,3
739023.788194444,2
739023.791666667,3
739023.795138889,3
739023.798611111,1
739023.802083333,3
739023.805555556,3
739023.809027778,2
739023.8125,3
739023.815972222,1
739023.819444444,1
739023.822916667,3
739023.826388889,1
739023.829861111,3
739023.833333333,1
739023.836805556,1
739023.840277778,1
739023.84375,1
739023.847222222,1
739023.850694444,1
739023.854166667,1
739023.857638889,1
739023.861111111,1
739023.864583333,1
739023.868055556,1
739023.871527778,1
739023.875,0
739023.878472222,1
739023.881944444,1
739023.885416667,3
739023.888888889,3
739023.892361111,3
739023.895833333,3
739023.899305556,3
739023.902777778,3
739023.90625,3
739023.909722222,3
739023.913194444,3
739023.916666667,1
739023.920138889,1
739023.923611111,1
739023.927083333,3
739023.930555556,1
739023.934027778,1
739023.9375,1
739023.940972222,1
739023.944444444,1
739023.947916667,1
739023.951388889,1
739023.954861111,1
739023.958333333,1
739023.961805556,1
739023.965277778,1
739023.96875,1
739023.972222222,1
739023.975694444,1
739023.979166667,1
739023.982638889,1
739023.986111111,1
739023.989583333,1
739023.993055556,1
739023.996527778,1
739024,1
739024.003472222,1
739024.006944444,1
739024.010416667,1
739024.013888889,1
739024.017361111,1
739024.020833333,1
739024.024305556,1
739024.027777778,1
739024.03125,1
739024.034722222,1
739024.038194444,1
739024.041666667,1
739024.045138889,1
739024.048611111,1
739024.052083333,1
739024.055555556,1
739024.059027778,1
739024.0625,1
739024.065972222,1
739024.069444444,1
739024.072916667,1
739024.076388889,1
739024.079861111,1
739024.083333333,1
739024.086805556,1
739024.090277778,1
739024.09375,1
739024.097222222,1
739024.100694444,1
739024.104166667,1
739024.107638889,1
739024.111111111,1
739024.114583333,1
739024.118055556,1
739024.121527778,1
739024.125,1
739024.128472222,1
739024.131944444,1
739024.135416667,1
739024.138888889,1
